"URI","rdf-schema#label","areaTotal","populationDensity","anthem_label","anthem","areaTotal","capital_label","capital","currency_label","currency","demonym","dissolutionDate","dissolutionYear","ethnicGroup_label","ethnicGroup","flag","foundingDate","foundingYear","governmentType_label","governmentType","language_label","language","leader_label","leader","leaderTitle","longName","motto","officialLanguage_label","officialLanguage","populationDensity","populationTotal","timeZone_label","timeZone"
"http://dbpedia.org/resource/Taifa_of_Murviedro_and_Sagunto","Taifa of Murviedro and Sagunto","NULL","NULL","NULL","NULL","NULL","Sagunto","http://dbpedia.org/resource/Sagunto","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1092-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1086-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Niebla","Taifa of Niebla","NULL","NULL","NULL","NULL","NULL","Niebla","http://dbpedia.org/resource/Niebla","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1262-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1023-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Orihuela","Taifa of Orihuela","NULL","NULL","NULL","NULL","NULL","Orihuela","http://dbpedia.org/resource/Orihuela","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1249-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1239-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Purchena","Taifa of Purchena","NULL","NULL","NULL","NULL","NULL","Purchena","http://dbpedia.org/resource/Purchena","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Ronda","Taifa of Ronda","NULL","NULL","NULL","NULL","NULL","Ronda","http://dbpedia.org/resource/Ronda","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1065-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1039-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Salt%C3%A9s_and_Huelva","Taifa of Saltés and Huelva","NULL","NULL","NULL","NULL","NULL","Salt%C3%A9s","http://dbpedia.org/resource/Salt%C3%A9s","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1051-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1012-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Santa_Maria_do_Algarve","Taifa of Santa Maria do Algarve","NULL","NULL","NULL","NULL","NULL","Faro Portugal","http://dbpedia.org/resource/Faro,_Portugal","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1051-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1018-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Santar%C3%A9m","Taifa of Santarém","NULL","NULL","NULL","NULL","NULL","Santarém Portugal","http://dbpedia.org/resource/Santar%C3%A9m,_Portugal","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1144-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Segura","Taifa of Segura","NULL","NULL","NULL","NULL","NULL","Segura","http://dbpedia.org/resource/Segura","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1147-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Seville","Taifa of Seville","NULL","NULL","NULL","NULL","NULL","Seville","http://dbpedia.org/resource/Seville","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1091-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1023-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Silves","Taifa of Silves","NULL","NULL","NULL","NULL","NULL","Silves Portugal","http://dbpedia.org/resource/Silves,_Portugal","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1027-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Tavira","Taifa of Tavira","NULL","NULL","NULL","NULL","NULL","Tavira Municipality","http://dbpedia.org/resource/Tavira_Municipality","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1146-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Tejada","Taifa of Tejada","NULL","NULL","NULL","NULL","NULL","Escacena del Campo","http://dbpedia.org/resource/Escacena_del_Campo","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1146-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Toledo","Taifa of Toledo","NULL","NULL","NULL","NULL","NULL","Toledo Spain","http://dbpedia.org/resource/Toledo,_Spain","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1085-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1010-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Tortosa","Taifa of Tortosa","NULL","NULL","NULL","NULL","NULL","Tortosa","http://dbpedia.org/resource/Tortosa","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1099-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1010-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Valencia","Taifa of Valencia","NULL","NULL","NULL","NULL","NULL","Valencia","http://dbpedia.org/resource/Valencia","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1238-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1010-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Zaragoza","Taifa of Zaragoza","NULL","NULL","NULL","NULL","NULL","Zaragoza","http://dbpedia.org/resource/Zaragoza","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1110-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1013-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taiping_Heavenly_Kingdom","Taiping Heavenly Kingdom","NULL","NULL","NULL","NULL","NULL","Tianjing","http://dbpedia.org/resource/Tianjing","NULL","NULL","NULL","1864-11-18","1864-01-01T00:00:00+02:00","NULL","NULL","NULL","1851-01-11","1851-01-01T00:00:00+02:00","Theocracy","http://dbpedia.org/resource/Theocracy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taiwan","Taiwan","36192.493853835265","{642.4739918146299|644.0}","NULL","NULL","3.61925e+10","Taipei","http://dbpedia.org/resource/Taipei","New Taiwan dollar","http://dbpedia.org/resource/New_Taiwan_dollar","{andor Chinese|Taiwanese}","NULL","NULL","{Taiwanese aborigines|Hakka people|Hoklo people}","{http://dbpedia.org/resource/Taiwanese_aborigines|http://dbpedia.org/resource/Hakka_people|http://dbpedia.org/resource/Hoklo_people}","Flag of the Republic of China.svg","{1911-10-10|1912-01-01}","NULL","Republic","http://dbpedia.org/resource/Republic","{Standard Chinese|Taiwanese Hokkien|Traditional Chinese characters}","{http://dbpedia.org/resource/Standard_Chinese|http://dbpedia.org/resource/Taiwanese_Hokkien|http://dbpedia.org/resource/Traditional_Chinese_characters}","{Ma Ying-jeou|Wang Jin-pyng|Wu Den-yih|Rai Hau-min|Jiang Yi-huah}","{http://dbpedia.org/resource/Ma_Ying-jeou|http://dbpedia.org/resource/Wang_Jin-pyng|http://dbpedia.org/resource/Wu_Den-yih|http://dbpedia.org/resource/Rai_Hau-min|http://dbpedia.org/resource/Jiang_Yi-huah}","{President|Premier|Vice-President|President of the Judicial Yuan|President of the Legislative Yuan}","Republic of China","NULL","Standard Chinese","http://dbpedia.org/resource/Standard_Chinese","{642.474|644.0}","23373517","Time in Taiwan","http://dbpedia.org/resource/Time_in_Taiwan"
"http://dbpedia.org/resource/Taiwan_under_Japanese_rule","Taiwan under Japanese rule","NULL","NULL","NULL","NULL","NULL","Taipei","http://dbpedia.org/resource/Taipei","Taiwanese yen","http://dbpedia.org/resource/Taiwanese_yen","NULL","1945-08-14","1945-01-01T00:00:00+02:00","NULL","NULL","NULL","1895-04-17","1895-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taiwan_under_Qing_rule","Taiwan under Qing rule","NULL","NULL","NULL","NULL","NULL","{Taichung|Taipei|Tainan}","{http://dbpedia.org/resource/Taichung|http://dbpedia.org/resource/Taipei|http://dbpedia.org/resource/Tainan}","Qing dynasty","http://dbpedia.org/resource/Qing_dynasty","NULL","NULL","1895-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1683-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tajik_Soviet_Socialist_Republic","Tajik Soviet Socialist Republic","NULL","NULL","Anthem of the Tajik Soviet Socialist Republic","http://dbpedia.org/resource/Anthem_of_the_Tajik_Soviet_Socialist_Republic","NULL","Dushanbe","http://dbpedia.org/resource/Dushanbe","NULL","NULL","NULL","1991-09-09","1991-01-01T00:00:00+02:00","NULL","NULL","NULL","1929-12-05","1929-01-01T00:00:00+02:00","Republics of the Soviet Union","http://dbpedia.org/resource/Republics_of_the_Soviet_Union","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tajikistan","Tajikistan","{143099.43308417435|143100.0}","{48.57165154463969|48.6}","Surudi Milli","http://dbpedia.org/resource/Surudi_Milli","{1.43099e+11|1.431e+11}","Dushanbe","http://dbpedia.org/resource/Dushanbe","Tajikistani somoni","http://dbpedia.org/resource/Tajikistani_somoni","Tajik","NULL","NULL","{Russians|Tajik people|Uzbeks|Kyrgyz people}","{http://dbpedia.org/resource/Russians|http://dbpedia.org/resource/Tajik_people|http://dbpedia.org/resource/Uzbeks|http://dbpedia.org/resource/Kyrgyz_people}","Flag of Tajikistan.svg","{1991-09-09|1991-12-25}","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","{Russian language|Tajik language}","{http://dbpedia.org/resource/Russian_language|http://dbpedia.org/resource/Tajik_language}","{Emomalii Rahmon|Kokhir Rasulzoda}","{http://dbpedia.org/resource/Emomalii_Rahmon|http://dbpedia.org/resource/Kokhir_Rasulzoda}","{President|Prime Minister}","Republic of Tajikistan","NULL","Tajik language","http://dbpedia.org/resource/Tajik_language","{48.5717|48.6}","8000000","UTC+05:00","http://dbpedia.org/resource/UTC+05:00"
"http://dbpedia.org/resource/Takrur","Takrur","NULL","NULL","NULL","NULL","NULL","Morfil","http://dbpedia.org/resource/Morfil","NULL","NULL","NULL","NULL","1285-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0800-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Talossa","Talossa","13.0","NULL","NULL","NULL","1.3e+07","NULL","NULL","List of micronation currencies","http://dbpedia.org/resource/List_of_micronation_currencies","Talossan","NULL","NULL","NULL","NULL","Flag of the Kingdom of Talossa.svg","1979-12-26","NULL","Constitutional monarchy","http://dbpedia.org/resource/Constitutional_monarchy","{Talossan language|English language}","{http://dbpedia.org/resource/Talossan_language|http://dbpedia.org/resource/English_language}","NULL","NULL","King","Kingdom of Talossa","Miehen Huone on Hänen Valtakuntansa","{Talossan language|English language}","{http://dbpedia.org/resource/Talossan_language|http://dbpedia.org/resource/English_language}","NULL","221","NULL","NULL"
"http://dbpedia.org/resource/Talysh-Mughan_Autonomous_Republic","Talysh-Mughan Autonomous Republic","NULL","NULL","NULL","NULL","NULL","Lankaran","http://dbpedia.org/resource/Lankaran","NULL","NULL","NULL","1993-08-23","1993-01-01T00:00:00+02:00","NULL","NULL","NULL","1993-06-21","1993-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Talysh_Khanate","Talysh Khanate","NULL","NULL","NULL","NULL","NULL","Lankaran","http://dbpedia.org/resource/Lankaran","NULL","NULL","NULL","NULL","1826-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1747-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tan_(state)","Tan (state)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-684-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","-1046-01-01T00:00:00+02:00","Viscount","http://dbpedia.org/resource/Viscount","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tang_dynasty","Tang dynasty","NULL","NULL","NULL","NULL","NULL","{Luoyang|Chang'an}","{http://dbpedia.org/resource/Luoyang|http://dbpedia.org/resource/Chang'an}","{Ancient Chinese coinage|Cash (Chinese coin)}","{http://dbpedia.org/resource/Ancient_Chinese_coinage|http://dbpedia.org/resource/Cash_(Chinese_coin)}","NULL","0907-06-01","0907-01-01T00:00:00+02:00","NULL","NULL","NULL","0618-06-18","0618-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tanganyika","Tanganyika","NULL","NULL","NULL","NULL","NULL","Dar es Salaam","http://dbpedia.org/resource/Dar_es_Salaam","NULL","NULL","NULL","{1962-12-09|1964-04-26}","{1962-01-01T00:00:00+02:00|1964-01-01T00:00:00+02:00}","NULL","NULL","NULL","{1961-12-09|1962-12-09}","{1961-01-01T00:00:00+02:00|1962-01-01T00:00:00+02:00}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tanganyika_Territory","Tanganyika Territory","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","NULL","NULL","East African shilling","http://dbpedia.org/resource/East_African_shilling","NULL","1961-12-09","1961-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1919-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tangier_International_Zone","Tangier International Zone","NULL","NULL","NULL","NULL","NULL","Tangier","http://dbpedia.org/resource/Tangier","Pound sterling","http://dbpedia.org/resource/Pound_sterling","NULL","1956-10-29","1956-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1923-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tannu_Uriankhai","Tannu Uriankhai","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1921-08-14","1921-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0019-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tanzania","Tanzania","{945081.4814853857|945203.0}","{47.5|47.52917571657509}","NULL","NULL","{9.45081e+11|9.45203e+11}","Dodoma","http://dbpedia.org/resource/Dodoma","Tanzanian shilling","http://dbpedia.org/resource/Tanzanian_shilling","Tanzanian","NULL","NULL","NULL","NULL","Flag of Tanzania.svg","{1961-12-09|1963-12-10}","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","NULL","NULL","{Mizengo Pinda|Jakaya Kikwete}","{http://dbpedia.org/resource/Mizengo_Pinda|http://dbpedia.org/resource/Jakaya_Kikwete}","{President|Prime Minister}","United Republic of Tanzania","Freedom and Unity","NULL","NULL","{47.5|47.5292}","NULL","East Africa Time","http://dbpedia.org/resource/East_Africa_Time"
"http://dbpedia.org/resource/Tanzania_national_cricket_team","Tanzania national cricket team","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taqali","Taqali","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1969-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1750-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tarascan_state","Tarascan state","NULL","NULL","NULL","NULL","NULL","Tzintzuntzan (Mesoamerican site)","http://dbpedia.org/resource/Tzintzuntzan_(Mesoamerican_site)","NULL","NULL","NULL","NULL","1530-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1300-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tarumanagara","Tarumanagara","NULL","NULL","NULL","NULL","NULL","{Jakarta|Bekasi}","{http://dbpedia.org/resource/Jakarta|http://dbpedia.org/resource/Bekasi}","NULL","NULL","NULL","NULL","0669-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0358-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tatar_confederation","Tatar confederation","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1202-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0008-01-01T00:00:00+02:00","Elective monarchy","http://dbpedia.org/resource/Elective_monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taungoo_Dynasty","Taungoo Dynasty","NULL","NULL","NULL","NULL","NULL","{Bago Burma|Inwa|Taungoo}","{http://dbpedia.org/resource/Bago,_Burma|http://dbpedia.org/resource/Inwa|http://dbpedia.org/resource/Taungoo}","NULL","NULL","NULL","1752-03-23","1752-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1486-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taurida_Soviet_Socialist_Republic","Taurida Soviet Socialist Republic","NULL","NULL","NULL","NULL","NULL","Simferopol","http://dbpedia.org/resource/Simferopol","NULL","NULL","NULL","1918-04-30","1918-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1918-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
